title,label,label_score,preprocessed_text,vectorized_text,is_exclamation,is_question,is_multiple_exclamation
"Terkait Pernyataan Bau Ikan Asin, Galih Ginanjar: Itu Sebenernya Materi Stand Up",non-clickbait,0,terkait pernyataan bau ikan asin galih ginanjar sebenernya materi stand up,"[3, 4144, 5585, 10107, 3646, 14154, 17440, 1015, 15831, 23502, 3860, 2515, 1508, 4628, 3594, 2518, 1]",0,0,0
"Sinopsis Sinetron 'CINTA SUCI' Tayang Senin, 6 Mei 2019",non-clickbait,0,sinopsis sinetron cinta suci tayang senin mei,"[3, 30105, 11705, 5713, 4045, 3935, 6651, 9252, 2726, 1]",0,0,0
"Terungkap Alasan Muzdalifah Jual Rumah Lapis Emasnya, Berhubungan Soal Anak",non-clickbait,0,terungkap alasan muzdalifah jual rumah lapis emasnya berhubungan anak,"[3, 11777, 4268, 18949, 14005, 28346, 14478, 2177, 8623, 4166, 1538, 5162, 1942, 1]",0,0,0
Hotman Paris Siap Dampingi Fairuz A Rafiq Laporkan Galih Ginanjar ke Polisi,non-clickbait,0,hotman paris dampingi fairuz a rafiq laporkan galih ginanjar polisi,"[3, 3909, 1854, 4630, 16619, 12794, 9795, 9559, 40, 26708, 1054, 23280, 1507, 17440, 1015, 15831, 23502, 4476, 1]",0,0,0
"Banjir Komika Favorit, Begini Cara Dapetin Tiket JICOMFEST 2019",clickbait,1,banjir komika favorit dapetin tiket jicomfest,"[3, 7558, 18103, 9312, 9085, 20689, 8431, 2566, 12763, 31779, 1]",0,0,0
"Sinopsis SPIDER-MAN: FAR FROM HOME, Petualangan Kocak - Menegangkan Spidey di Eropa",non-clickbait,0,sinopsis spider man far from home petualangan kocak menegangkan spidey eropa,"[3, 30105, 11705, 19003, 1893, 4974, 8480, 9259, 8911, 30543, 1500, 6379, 1976, 29692, 4365, 1025, 2522, 1]",0,0,0
"Inilah 7 Drama Populer Jeon Mi Sun, Artis Korea yang Bunuh Diri",clickbait,1,drama populer jeon mi sun artis korea bunuh,"[3, 3462, 3842, 25728, 4323, 2272, 4422, 2819, 7437, 1]",0,0,0
"Di Bawah Sengatan Matahari, Igor Saykoji & Andovi da Lopez Tanam Bibit Pohon",non-clickbait,0,sengatan matahari igor saykoji andovi da lopez tanam bibit pohon,"[3, 7159, 1594, 2427, 26628, 4937, 4898, 3359, 30276, 5078, 1796, 16489, 11308, 15634, 3826, 1]",0,0,0
"Raffi Ahmad Temukan Benjolan di Leher, Harus Istirahat Panjang Sebelum Operasi",non-clickbait,0,raffi ahmad temukan benjolan leher istirahat operasi,"[3, 17015, 1012, 5921, 20002, 12545, 7613, 9739, 13362, 3356, 1]",0,0,0
"Transformasi Barbie Kumalasari, Dari Pembantu di 'Bidadari' Sampai Perawatan 4M",non-clickbait,0,transformasi barbie kumalasari pembantu bidadari perawatan m,"[3, 13492, 19420, 3452, 1899, 7840, 1518, 8305, 18941, 7223, 52, 1]",0,0,0
"Selang 4 Tahun Kepergian Olga Syahputra, Begini Kondisi Rumahnya Sekarang",clickbait,1,selang kepergian olga syahputra kondisi rumahnya,"[3, 12497, 16356, 20505, 7906, 31762, 3693, 7777, 1]",0,0,0
"Lama Tak Terlihat di Televisi, Begini Kabar Terbaru Romy Rafael",clickbait,1,televisi kabar terbaru romy rafael,"[3, 2955, 4962, 7078, 2415, 1025, 19319, 1]",0,0,0
"Gelar Konser Kedua, Chikita Amanda Terinspirasi dari Andi Rianto & Erwin Gutawa",non-clickbait,0,gelar konser chikita amanda terinspirasi andi rianto erwin gutawa,"[3, 2839, 4044, 23504, 1782, 18311, 8569, 10948, 26229, 2019, 18299, 18193, 2124, 1]",0,0,0
"Sering Kena Tipu di Bisnis Properti, Cynthiara Alona Kini Beralih Hati",non-clickbait,0,kena tipu bisnis properti cynthiara alona beralih hati,"[3, 18424, 26884, 3925, 8472, 26497, 1721, 1630, 3116, 8085, 4006, 1]",0,0,0
"Pertama Kali Tahu Soal 'Ikan Asin', Suami Fairuz A Rafiq Mau Ngajak Berantem Aja",clickbait,1,kali ikan asin suami fairuz a rafiq ngajak berantem aja,"[3, 1859, 3646, 14154, 6989, 9795, 9559, 40, 26708, 1054, 10608, 12830, 23970, 1502, 14888, 1]",0,0,0
"Bukan Zendaya, Penyanyi Satu ini Yang Bakal Perankan Ariel LITTLE MERMAID Live Action",clickbait,1,zendaya penyanyi perankan ariel little mermaid live action,"[3, 11886, 15756, 3645, 3064, 1507, 18460, 10427, 1564, 2465, 1539, 6961, 13758, 1]",0,0,0
"11 Fakta Zoha Rahman, Gadis Muslim Berhijab di 'SPIDER-MAN: FAR FROM HOME'",clickbait,1,fakta zoha rahman gadis muslim berhijab spider man far from home,"[3, 7439, 10357, 2256, 12290, 5022, 3924, 2096, 2383, 1629, 19003, 1893, 4974, 8480, 9259, 1]",0,0,0
"Aplikasi Fashion Modern, Para Artis Tak Perlu Repot Beli Jas",non-clickbait,0,aplikasi fashion modern artis repot beli jas,"[3, 4705, 13277, 3293, 4422, 2503, 1681, 12352, 6504, 1]",0,0,0
"Aksi Tanam Ratusan Pohon, 'Candi Darling' Hadirkan Igor Saykoji",non-clickbait,0,aksi tanam ratusan pohon candi darling hadirkan igor saykoji,"[3, 4798, 11308, 7599, 3826, 5514, 2600, 4529, 5515, 1507, 26628, 4937, 4898, 3359, 1]",0,0,0
"Pernah Nyatakan Ibunya Idap Bipolar, Begini Kondisi Sebenarnya Ibu Barbie Kumalasari",clickbait,1,nyatakan ibunya idap bipolar kondisi barbie kumalasari,"[3, 6580, 1507, 4331, 14634, 1029, 14677, 18118, 3693, 19420, 3452, 1899, 7840, 1518, 1]",0,0,0
"Main 'Sinetron Ali', Kevin Bzezovski Lahir dan Tinggal di Hutan",non-clickbait,0,main sinetron ali kevin bzezovski lahir tinggal hutan,"[3, 6626, 5713, 3996, 10038, 41, 5995, 4647, 1031, 8079, 2444, 2757, 3327, 1]",0,0,0
"Nia Ramadhani Pamer Body Singset, Pakai Swimsuit One Piece",clickbait,1,nia ramadhani pamer body singset pakai swimsuit one piece,"[3, 12702, 15480, 1012, 4494, 1488, 17051, 2795, 11408, 13532, 2674, 24204, 10059, 6335, 31056, 1]",0,0,0
"3 Wanita yang Pernah Dekat Dengan Diego Michiels, Ada Nikita Willy Juga!",clickbait,1,wanita diego michiels nikita willy,"[3, 2877, 13450, 12377, 6215, 24822, 23888, 1]",1,0,0
Tya Ariestya Ajak Buah Hati Hadiri 'The Adventure Of DOREMI Land',non-clickbait,0,tya ariestya ajak buah hati hadiri the adventure of doremi land,"[3, 11400, 1007, 24210, 3126, 1508, 14888, 1028, 3189, 4006, 5515, 1012, 1873, 21531, 2077, 5807, 6568, 4450, 1]",0,0,0
"Digrebeg di Hotel, Aktor FTV Ridho Illahi Berduaan dengan Selebgram Chagii Amelia?",clickbait,1,digrebeg hotel aktor ftv ridho illahi berduaan selebgram chagii amelia,"[3, 2673, 21816, 1604, 4661, 4013, 22629, 26007, 10377, 7919, 8985, 1487, 9171, 12122, 6657, 1679, 1012, 22665, 1]",0,1,0
"Umur 3 Bulan, Begini Wajah Baby Zalina anak Raisa dan Hamish Daud Sekarang",clickbait,1,umur wajah baby zalina anak raisa hamish daud,"[3, 6450, 6431, 13363, 23996, 2007, 1942, 22215, 1007, 3619, 3702, 8965, 1]",0,0,0
"Inilah Member BTS yang Punya Pendapatan Paling Besar, Bias Siapa Nih?",clickbait,1,member bts pendapatan bias nih,"[3, 2152, 20965, 5834, 17483, 15795, 1]",0,1,0
"Bakal Tampil di JICOMFEST 2019, Intip Video Gaya Lawakan MLI yang Super Gokil",clickbait,1,tampil jicomfest intip video gaya lawakan mli super gokil,"[3, 3672, 2566, 12763, 31779, 5750, 1029, 3229, 3613, 26526, 1487, 14357, 1012, 3830, 21406, 1514, 1]",0,0,0
Berakting di 'MAHASISWI BARU' Ingatkan Mikha Tambayong Serunya Kehidupan Kampus,non-clickbait,0,berakting mahasiswi ingatkan mikha tambayong serunya kehidupan kampus,"[3, 16129, 24658, 15034, 1507, 15277, 8294, 22690, 9563, 13729, 1538, 3204, 5707, 1]",0,0,0
"Berapa Persen Level Humormu, Buktiin di JICOMFEST 2019",clickbait,1,persen level humormu buktiin jicomfest,"[3, 5471, 7763, 15700, 2608, 4606, 1498, 2566, 12763, 31779, 1]",0,0,0
"Ditanya Kemungkinan Jadi Mualaf, Celine Evangelista Akui Jatuh Cinta Dengan Islam",non-clickbait,0,mualaf celine evangelista akui jatuh cinta islam,"[3, 18715, 2395, 28062, 29328, 1522, 4384, 1012, 3763, 4045, 2638, 1]",0,0,0
"Fakta Menarik Dena Rachman, Tak Mau Ubah Wajah - Pegang Gelar Magister Desain",clickbait,1,fakta menarik dena rachman ubah wajah pegang gelar magister desain,"[3, 7439, 3969, 3716, 1007, 22825, 17109, 6431, 27772, 2839, 11657, 4289, 1]",0,0,0
"Masih Cinta, 5 Pasangan Seleb Indonesia yang Balikan - Rujuk Setelah Sempat Cerai",clickbait,1,cinta pasangan seleb indonesia balikan rujuk cerai,"[3, 4045, 3979, 9171, 1766, 5304, 1487, 10504, 1549, 26515, 1]",0,0,0
"Bakal Meriahkan Hijrah Fest 2019, Syahrini dan Reino Barack Siapkan 5000 Makanan",non-clickbait,0,meriahkan hijrah fest syahrini reino barack siapkan makanan,"[3, 17830, 1507, 14277, 3750, 1009, 7906, 9202, 1012, 14347, 1016, 22585, 4277, 1507, 2996, 1]",0,0,0
"Dulu Ingin Jaga Rambut Nabi, Opick Percayakan Kekuatan Doa dan Shalawat",non-clickbait,0,jaga rambut nabi opick percayakan kekuatan doa shalawat,"[3, 17205, 6722, 4957, 3294, 3333, 4823, 1507, 3311, 7168, 12631, 2346, 1]",0,0,0
"Merasa Penuh Dosa, Setelah Hijrah Ki Joko Bodo Wajibkan 10 Anaknya Belajar Agama",non-clickbait,0,penuh dosa hijrah ki joko bodo wajibkan anaknya belajar agama,"[3, 3906, 7719, 14277, 4022, 10492, 7626, 1016, 7467, 1507, 5233, 3540, 2664, 1]",0,0,0
Alasan Black Widow Merelakan Diri di 'AVENGERS ENDGAME',clickbait,1,alasan black widow merelakan avengers endgame,"[3, 4268, 5566, 6518, 2127, 26947, 1543, 24190, 4664, 8688, 1019, 1]",0,0,0
"Sinopsis Sinetron 'ANAK LANGIT' Episode 1140, Tayang 15 Mei 2019",non-clickbait,0,sinopsis sinetron anak langit episode tayang mei,"[3, 30105, 11705, 5713, 1942, 5540, 3506, 6651, 2726, 1]",0,0,0
"Sinopsis Sinetron 'CINTA BUTA' Episode 125, Tayang 15 Mei 2019",non-clickbait,0,sinopsis sinetron cinta buta episode tayang mei,"[3, 30105, 11705, 5713, 4045, 11751, 3506, 6651, 2726, 1]",0,0,0
"Sinopsis Sinetron 'CINTA SUCI' Episode 354 & 355, Tayang 15 Mei 2019",non-clickbait,0,sinopsis sinetron cinta suci episode tayang mei,"[3, 30105, 11705, 5713, 4045, 3935, 3506, 6651, 2726, 1]",0,0,0
"6 Foto Kemiripan Nia Ramadhani dan Lisa BLACKPINK, Cocok Jadi Kakak Adik?",clickbait,1,foto kemiripan nia ramadhani lisa blackpink cocok kakak adik,"[3, 5007, 13152, 12702, 15480, 1012, 14039, 5566, 10037, 1028, 7138, 6610, 5606, 1]",0,1,0
"Sinopsis Sinetron 'ISTRI-ISTRI AKHIR ZAMAN' Episode 10, Tayang 15 Mei 2019",non-clickbait,0,sinopsis sinetron istri istri zaman episode tayang mei,"[3, 30105, 11705, 5713, 4011, 4011, 3013, 3506, 6651, 2726, 1]",0,0,0
"Sinopsis Sinetron 'ORANG KETIGA' Episode 665, Tayang 15 Mei 2019",non-clickbait,0,sinopsis sinetron orang ketiga episode tayang mei,"[3, 30105, 11705, 5713, 1714, 2918, 3506, 6651, 2726, 1]",0,0,0
"Ngotot Tak Terjadi Pernikahan dengan Kris Hatta, Hilda Vitria Bakal Ajukan Kasasi",non-clickbait,0,ngotot pernikahan kris hatta hilda vitria ajukan kasasi,"[3, 22179, 2019, 1009, 4201, 2514, 10729, 30507, 1007, 7458, 3980, 3044, 1648, 22338, 1581, 1]",0,0,0
"Sosok Apristiyah, Pengusaha Sukses Pacar Guntur Triyoga",non-clickbait,0,sosok apristiyah pengusaha sukses pacar guntur triyoga,"[3, 7317, 1680, 29351, 5292, 6413, 4400, 13334, 20293, 4558, 3348, 1515, 1]",0,0,0
Crazy Rich Pluit! Pria Ini Beli Yacht Raffi Ahmad Cash 4 Miliar!,clickbait,1,crazy rich pluit pria beli yacht raffi ahmad cash miliar,"[3, 19647, 5190, 1957, 10059, 3907, 12352, 6664, 12410, 17015, 1012, 5921, 24162, 5098, 1]",1,0,0
"Sinopsis Sinetron 'ORANG KETIGA episode 664, Tayang 14 Mei 2019",non-clickbait,0,sinopsis sinetron orang ketiga episode tayang mei,"[3, 30105, 11705, 5713, 1714, 2918, 3506, 6651, 2726, 1]",0,0,0
"9 Potret Transformasi Song Joong Ki di Drama Baru, Manly Makin Kekar & Tetap Ganteng",clickbait,1,potret transformasi song joong ki drama manly kekar ganteng,"[3, 13722, 13492, 5464, 19409, 1014, 4022, 3462, 1893, 2563, 3450, 1008, 23363, 1523, 1]",0,0,0
"Tim Avengers di Masa Depan: Siapa Yang Bertahan, Bakal Gabung, dan Pensiun",non-clickbait,0,tim avengers bertahan gabung pensiun,"[3, 1789, 24190, 4367, 4942, 1563, 6806, 1]",0,0,0
"Unggah Hasil Jepretan Reino Barack, Syahrini Anggun di Pematang Sawah",non-clickbait,0,unggah hasil jepretan reino barack syahrini anggun pematang sawah,"[3, 6072, 1492, 2577, 2213, 26988, 1010, 14347, 1016, 22585, 7906, 9202, 1012, 15691, 22748, 6661, 1]",0,0,0
"Sinopsis Sinetron ANAK LANGIT Episode 1141 & 1142, Tayang 16 Mei 2019",non-clickbait,0,sinopsis sinetron anak langit episode tayang mei,"[3, 30105, 11705, 5713, 1942, 5540, 3506, 6651, 2726, 1]",0,0,0
"3 Keunikan Hubungan Hamish - Raisa - Zalina, Tak Pernah Terungkap Sebelumnya",clickbait,1,keunikan hubungan hamish raisa zalina terungkap,"[3, 13919, 2861, 3619, 3702, 22215, 1007, 23996, 2007, 11777, 1]",0,0,0
Kabar Duka Datang dari Prabowo Subianto dan Keluarga,clickbait,1,kabar duka prabowo subianto keluarga,"[3, 4962, 21627, 17948, 30298, 2565, 1]",0,0,0
"Sinopsis Sinetron CINTA BUTA Episode 126, Tayang 16 Mei 2019",non-clickbait,0,sinopsis sinetron cinta buta episode tayang mei,"[3, 30105, 11705, 5713, 4045, 11751, 3506, 6651, 2726, 1]",0,0,0
"Sinopsis Sinetron 'ORANG KETIGA' Episode 666, Tayang 16 Mei 2019",non-clickbait,0,sinopsis sinetron orang ketiga episode tayang mei,"[3, 30105, 11705, 5713, 1714, 2918, 3506, 6651, 2726, 1]",0,0,0
"Hamish Daud Tampak Super Ganteng, Raisa Nggak Tahan Pamer Foto Suami",non-clickbait,0,hamish daud super ganteng raisa nggak tahan pamer foto suami,"[3, 3619, 3702, 8965, 3830, 23363, 1523, 22215, 1007, 4214, 15289, 8889, 4494, 1488, 5007, 6989, 1]",0,0,0
"Sinopsis Sinetron 'MERINDU BAGINDA NABI' Episode 11, Tayang 16 Mei 2019",non-clickbait,0,sinopsis sinetron merindu baginda nabi episode tayang mei,"[3, 30105, 11705, 5713, 16156, 15967, 1005, 20289, 4957, 3506, 6651, 2726, 1]",0,0,0
Dewan Juri Beri Pujian ke Semua Penampil AKSI Kloter 4 2019,non-clickbait,0,dewan juri pujian penampil aksi kloter,"[3, 3076, 7780, 9664, 8307, 4798, 2151, 15105, 1]",0,0,0
Ela Dari Lampung Tersingkir Dari AKSI Kloter 5 2019,non-clickbait,0,ela lampung tersingkir aksi kloter,"[3, 2318, 1007, 6155, 19215, 4798, 2151, 15105, 1]",0,0,0
"12 Potret Cantik Ming Xi, Model Victoria's Secret yang Dilamar Anak Miliuner China",clickbait,1,potret cantik ming xi model victoria s secret dilamar anak miliuner china,"[3, 13722, 8249, 8895, 6203, 3406, 8476, 58, 12395, 1851, 8317, 1942, 4848, 8450, 1008, 5331, 1]",0,0,0
"Nikita Mirzani Susui Baby Arkana Bukan Pakai ASI, tapi Pakai ASIT",clickbait,1,nikita mirzani susui baby arkana pakai asi pakai asit,"[3, 24822, 25899, 2053, 7065, 1012, 13363, 31947, 1007, 13532, 18714, 13532, 18714, 1009, 1]",0,0,0
"Wulan Guritno Senang, Geng Humble Glam Rata Sudah Menikah Semua",non-clickbait,0,wulan guritno senang geng humble glam menikah,"[3, 23367, 5586, 31236, 7516, 11556, 6667, 9893, 24501, 3136, 1]",0,0,0
"7 Artis Indonesia Ini Rayakan Waisak, Siapa Saja?",clickbait,1,artis indonesia rayakan waisak,"[3, 4422, 1766, 2980, 1507, 24541, 1500, 1]",0,1,0
Cerita Nia Ramadhani yang Pernah Kesasar di Rumah Keluarga Bakrie Saat Awal Pacaran,clickbait,1,cerita nia ramadhani kesasar rumah keluarga bakrie pacaran,"[3, 3123, 12702, 15480, 1012, 1828, 2483, 2177, 2565, 20746, 29596, 1]",0,0,0
"Bersama Lanccelot, Amanda Rawles Tampil Cantik Layaknya Putri di Negeri Dongeng",non-clickbait,0,lanccelot amanda rawles tampil cantik layaknya putri negeri dongeng,"[3, 13255, 6604, 1681, 18311, 10525, 3531, 3672, 8249, 12625, 3095, 2300, 15787, 1]",0,0,0
Heboh! Syahrini dan Luna Maya Sepanggung Bareng di Shopee Ramadan TV Show,clickbait,1,heboh syahrini luna maya sepanggung bareng shopee ramadan tv show,"[3, 15533, 1778, 7906, 9202, 1012, 14708, 7443, 1568, 3474, 1700, 1523, 18427, 4083, 19823, 3579, 5981, 1]",1,0,0
Momen Pertemuan Pertama Syahrini dengan Luna Maya Setelah Dinikahi Reino Barack,non-clickbait,0,momen pertemuan syahrini luna maya dinikahi reino barack,"[3, 13469, 4517, 7906, 9202, 1012, 14708, 7443, 30956, 14347, 1016, 22585, 1]",0,0,0
Dian Sastro Kirim Bantuan Makanan ke Aparat yang Bertugas 22 Mei 2019,non-clickbait,0,dian sastro kirim bantuan makanan aparat bertugas mei,"[3, 4979, 26150, 29855, 3920, 2996, 16484, 5123, 2726, 1]",0,0,0
"Mencoba Ikhlas, Larissa Chou Kenang Panggilan Manis Ustaz Arifin Ilham Untuknya",non-clickbait,0,mencoba ikhlas larissa chou kenang panggilan manis ustaz arifin ilham untuknya,"[3, 4240, 27163, 16642, 1846, 30626, 18424, 9563, 8000, 7566, 30633, 5524, 15745, 20350, 13674, 1]",0,0,0
"Sinopsis Sinetron 'MERINDU BAGINDA NABI' Episode 10, Tayang 15 Mei 2019",non-clickbait,0,sinopsis sinetron merindu baginda nabi episode tayang mei,"[3, 30105, 11705, 5713, 16156, 15967, 1005, 20289, 4957, 3506, 6651, 2726, 1]",0,0,0
"Sambut Ramadan, 3 Penyanyi Muda Ini Berbagi Kebahagiaan dengan Anak-Anak Panti Asuhan",clickbait,1,sambut ramadan penyanyi muda berbagi kebahagiaan anak anak panti asuhan,"[3, 6547, 1565, 19823, 3645, 2544, 7679, 14045, 1942, 1942, 14237, 14605, 1]",0,0,0
Kevin Feige Ungkap Jentikan Hulk Tak Sekedar Kembalikan Orang Yang Sudah Jadi Debu,non-clickbait,0,kevin feige jentikan hulk sekedar kembalikan orang debu,"[3, 10038, 18320, 2799, 6531, 2355, 14117, 1028, 1663, 9064, 2092, 1507, 1714, 13041, 1]",0,0,0
Si Kembar Nanda Nindi Dari Garut Tersingkir Dari Top 18 AKSI 2019,non-clickbait,0,si kembar nanda nindi garut tersingkir top aksi,"[3, 2139, 8821, 29169, 10227, 2133, 13088, 19215, 3731, 4798, 1]",0,0,0
8 Fakta Menarik 'ALADDIN' Properti Pakai Perhiasan Asli Lho,clickbait,1,fakta menarik aladdin properti pakai perhiasan asli lho,"[3, 7439, 3969, 30765, 8472, 13532, 13289, 3512, 16260, 1016, 1]",0,0,0
"Mengenal Keluarga Ustaz Arifin Ilham: Dari 3 Istri, 8 Anak Sampai Menantu yang Cantik",clickbait,1,mengenal keluarga ustaz arifin ilham istri anak menantu cantik,"[3, 7176, 2565, 30633, 5524, 15745, 20350, 4011, 1942, 17381, 8249, 1]",0,0,0
"Bikin Rusak Kalung Berlian Syahrini, Ivan Gunawan Panik",clickbait,1,bikin rusak kalung berlian syahrini ivan gunawan panik,"[3, 9373, 1498, 7312, 19120, 16509, 7906, 9202, 1012, 10563, 17485, 17835, 1]",0,0,0
"Unggah Foto Berhijab, Olla Ramlan Ternyata Sudah Ingin Hijrah Sejak Tahun Lalu",non-clickbait,0,unggah foto berhijab olla ramlan hijrah,"[3, 6072, 1492, 5007, 2096, 2383, 1629, 3427, 1898, 3526, 3749, 14277, 1]",0,0,0
"Luna Maya & Syahrini Bertemu Dalam Satu Acara, Melanie Ricardo: Emosi Melihatnya",non-clickbait,0,luna maya syahrini bertemu acara melanie ricardo emosi,"[3, 14708, 7443, 7906, 9202, 1012, 3854, 2606, 11296, 3452, 24962, 9122, 1]",0,0,0
"Putri Ahok Lulus SMA, Foto Wisudanya Bareng Veronica Tan Jadi Sorotan",non-clickbait,0,putri ahok lulus sma foto wisudanya bareng veronica tan sorotan,"[3, 3095, 29708, 4692, 3504, 5007, 30792, 1538, 1700, 1523, 4176, 20875, 1892, 20060, 1]",0,0,0
"Habis Jutaan Rupiah di Supermarket, Struk Belanja Nikita Mirzani Panjang Banget!",clickbait,1,habis jutaan rupiah supermarket struk belanja nikita mirzani banget,"[3, 8407, 13524, 12164, 23480, 2413, 1549, 13376, 24822, 25899, 2053, 2052, 1583, 1]",1,0,0
Model Ini Meniru Visual Sampai Gaya Berbusana Dari Jennie BLACKPINK,clickbait,1,model meniru visual gaya berbusana jennie blackpink,"[3, 3406, 13703, 8156, 3613, 1917, 2603, 1007, 6531, 8603, 5566, 10037, 1028, 1]",0,0,0
Indosiar Siapkan Berbagai Program Unggulan Lebaran,non-clickbait,0,indosiar siapkan program unggulan lebaran,"[3, 14213, 4277, 1507, 2607, 9256, 23275, 1]",0,0,0
"Cowok 22 Tahun Dicoret dari Kartu Keluarga, Diumumkan Lewat Koran!",clickbait,1,cowok dicoret kartu keluarga diumumkan koran,"[3, 24656, 2662, 16810, 6178, 2565, 5450, 7898, 1]",1,0,0
6 Film Layar Lebar Ini Perdana Tayang di SCTV Untuk Temani Libur Lebaran Kamu,clickbait,1,film layar lebar perdana tayang sctv temani libur lebaran,"[3, 1763, 5229, 5228, 3485, 6651, 12369, 3921, 1012, 11510, 23275, 1]",0,0,0
"10 Idol Korea yang Diperkirakan Berangkat Wajib Militer Tahun Depan, Ada BTS & EXO",clickbait,1,idol korea berangkat wajib militer bts exo,"[3, 10046, 2819, 7124, 7467, 2790, 20965, 18721, 1]",0,0,0
"Ashanty Bukber Bareng Keluarga Besar, Ada Millendaru Tampilannya Jadi Sorotan",clickbait,1,ashanty bukber bareng keluarga millendaru tampilannya sorotan,"[3, 6594, 27686, 2963, 1614, 1700, 1523, 2565, 21355, 17453, 1005, 10119, 1538, 20060, 1]",0,0,0
"Foto Prewed Jessica Iskandar - Richard Kyle, Mandi Bola Pakai Baju Warna-Warni",non-clickbait,0,foto prewed jessica iskandar richard kyle mandi bola pakai baju warna warni,"[3, 5007, 12113, 5789, 1006, 15410, 12882, 5997, 25149, 9829, 2702, 13532, 8723, 3513, 19685, 1]",0,0,0
Lucunya Kyuhyun Super Junior Salah Sebut Judul Lagu Girlband Lovelyz,non-clickbait,0,lucunya kyuhyun super junior salah judul lagu girlband lovelyz,"[3, 14987, 1538, 23994, 9107, 1501, 3830, 5820, 1891, 4115, 2048, 24686, 5825, 2563, 1049, 1]",0,0,0
"Dirumorkan Cerai, Song Joong Ki Ungkap Kehidupan Pernikahannya dengan Song Hye Kyo",non-clickbait,0,dirumorkan cerai song joong ki kehidupan pernikahannya song hye kyo,"[3, 1847, 11567, 1008, 1507, 26515, 5464, 19409, 1014, 4022, 3204, 10606, 5464, 20034, 25385, 1]",0,0,0
"Lisensi Terbang Dicabut, Vincent Raditya: Tanpa Pesawat Saya Terus Membuat Konten",non-clickbait,0,lisensi terbang dicabut vincent raditya pesawat konten,"[3, 8782, 4459, 14712, 14127, 3254, 4311, 1007, 2591, 8482, 1]",0,0,0
"Tak Mau Pisah, Kim Jae Wook Pakaikan Lipstik di Bibir Park Min Young",non-clickbait,0,pisah kim jae wook pakaikan lipstik bibir park min young,"[3, 31103, 3148, 15067, 30251, 13532, 1507, 6787, 3126, 1517, 14541, 4217, 2249, 7419, 1]",0,0,0
"10 Fakta Vincent Raditya, Pilot yang Lisensinya Dicabut Karena Video Prank Limbad",clickbait,1,fakta vincent raditya pilot lisensinya dicabut video prank limbad,"[3, 7439, 14127, 3254, 4311, 1007, 6943, 8782, 1538, 14712, 3229, 13589, 1028, 4938, 14572, 1]",0,0,0
Ratna Sarumpaet Hadapi Dakwaan 6 Tahun Penjara dari Jaksa Penuntut,non-clickbait,0,ratna sarumpaet hadapi dakwaan penjara jaksa penuntut,"[3, 14815, 2916, 18960, 1583, 31703, 22091, 6166, 11501, 23371, 1]",0,0,0
"Di Balik Cantiknya Syahrini Saat Manggung, MUA Cuma Memoles Area Mata",non-clickbait,0,cantiknya syahrini manggung mua memoles area mata,"[3, 8249, 1538, 7906, 9202, 1012, 25268, 3999, 1007, 13533, 3531, 4790, 3122, 1]",0,0,0
Ashton Kutcher Jadi Saksi di Persidangan Kasus Pembunuhan Berantai,non-clickbait,0,ashton kutcher saksi persidangan pembunuhan berantai,"[3, 6594, 2320, 13058, 7760, 7951, 16617, 5823, 22374, 1]",0,0,0
